QBER_Value,Attack_detected
0.517159,1
QBER_Value,Attack_detected
0.495775,0
QBER_Value,Attack_detected
0.514421,1
QBER_Value,Attack_detected
0.502037,0
QBER_Value,Attack_detected
0.495492,1
QBER_Value,Attack_detected
0.520958,0
QBER_Value,Attack_detected
0.495446,1
QBER_Value,Attack_detected
0.49535,0
QBER_Value,Attack_detected
0.490842,1
QBER_Value,Attack_detected
0.491304,0
QBER_Value,Attack_detected
0.482717,1
QBER_Value,Attack_detected
0.483831,0
QBER_Value,Attack_detected
0.499422,1
QBER_Value,Attack_detected
0.512265,0
QBER_Value,Attack_detected
0.500398,1
QBER_Value,Attack_detected
0.490916,0
QBER_Value,Attack_detected
0.497393,1
QBER_Value,Attack_detected
0.503994,0
QBER_Value,Attack_detected
0.505385,1
QBER_Value,Attack_detected
0.497018,0
QBER_Value,Attack_detected
0.51748,1
QBER_Value,Attack_detected
0.494879,0
QBER_Value,Attack_detected
0.506531,1
QBER_Value,Attack_detected
0.478879,0
QBER_Value,Attack_detected
0.511444,1
QBER_Value,Attack_detected
0.500803,0
QBER_Value,Attack_detected
0.49302,1
QBER_Value,Attack_detected
0.496626,0
QBER_Value,Attack_detected
0.504558,1
QBER_Value,Attack_detected
0.508006,0
QBER_Value,Attack_detected
0.489707,1
QBER_Value,Attack_detected
0.5256,0
QBER_Value,Attack_detected
0.512625,1
QBER_Value,Attack_detected
0.488746,0
QBER_Value,Attack_detected
0.498259,1
QBER_Value,Attack_detected
0.483534,0
QBER_Value,Attack_detected
0.502658,1
QBER_Value,Attack_detected
0.506339,0
QBER_Value,Attack_detected
0.497438,1
QBER_Value,Attack_detected
0.483168,0
QBER_Value,Attack_detected
0.501959,1
QBER_Value,Attack_detected
0.504915,0
QBER_Value,Attack_detected
0.508996,1
QBER_Value,Attack_detected
0.48764,0
QBER_Value,Attack_detected
0.507532,1
QBER_Value,Attack_detected
0.505627,0
QBER_Value,Attack_detected
0.496314,1
QBER_Value,Attack_detected
0.515152,0
QBER_Value,Attack_detected
0.491605,1
QBER_Value,Attack_detected
0.507872,0
QBER_Value,Attack_detected
0.511656,1
QBER_Value,Attack_detected
0.504631,0
QBER_Value,Attack_detected
0.49399,1
QBER_Value,Attack_detected
0.505402,0
QBER_Value,Attack_detected
0.497588,1
QBER_Value,Attack_detected
0.494541,0
QBER_Value,Attack_detected
0.511664,1
QBER_Value,Attack_detected
0.501575,0
QBER_Value,Attack_detected
0.499406,1
QBER_Value,Attack_detected
0.520726,0
QBER_Value,Attack_detected
0.50138,1
QBER_Value,Attack_detected
0.502002,0
QBER_Value,Attack_detected
0.485141,1
QBER_Value,Attack_detected
0.494858,0
QBER_Value,Attack_detected
0.475954,1
QBER_Value,Attack_detected
0.50221,0
QBER_Value,Attack_detected
0.489747,1
QBER_Value,Attack_detected
0.493538,0
QBER_Value,Attack_detected
0.508084,1
QBER_Value,Attack_detected
0.507235,0
QBER_Value,Attack_detected
0.488048,1
QBER_Value,Attack_detected
0.491484,0
QBER_Value,Attack_detected
0.5172,1
QBER_Value,Attack_detected
0.505082,0
QBER_Value,Attack_detected
0.497789,1
QBER_Value,Attack_detected
0.496168,0
QBER_Value,Attack_detected
0.525845,1
QBER_Value,Attack_detected
0.505711,0
QBER_Value,Attack_detected
0.504839,1
QBER_Value,Attack_detected
0.498606,0
QBER_Value,Attack_detected
0.48759,1
QBER_Value,Attack_detected
0.516739,0
QBER_Value,Attack_detected
0.494038,1
QBER_Value,Attack_detected
0.514559,0
QBER_Value,Attack_detected
0.504039,1
QBER_Value,Attack_detected
0.503095,0
QBER_Value,Attack_detected
0.486067,1
QBER_Value,Attack_detected
0.501812,0
QBER_Value,Attack_detected
0.488466,1
QBER_Value,Attack_detected
0.490681,0
QBER_Value,Attack_detected
0.503817,1
QBER_Value,Attack_detected
0.496044,0
QBER_Value,Attack_detected
0.502829,1
QBER_Value,Attack_detected
0.498206,0
QBER_Value,Attack_detected
0.481702,1
QBER_Value,Attack_detected
0.498602,0
QBER_Value,Attack_detected
0.512136,1
QBER_Value,Attack_detected
0.518077,0
QBER_Value,Attack_detected
0.501997,1
QBER_Value,Attack_detected
0.506762,0
QBER_Value,Attack_detected
0.506765,1
QBER_Value,Attack_detected
0.484502,0
QBER_Value,Attack_detected
0.506778,1
QBER_Value,Attack_detected
0.490085,0
QBER_Value,Attack_detected
0.507463,1
QBER_Value,Attack_detected
0.496217,0
QBER_Value,Attack_detected
0.507235,1
QBER_Value,Attack_detected
0.475545,0
QBER_Value,Attack_detected
0.498206,1
QBER_Value,Attack_detected
0.494783,0
QBER_Value,Attack_detected
0.509495,1
QBER_Value,Attack_detected
0.510156,0
QBER_Value,Attack_detected
0.496779,1
QBER_Value,Attack_detected
0.523246,0
QBER_Value,Attack_detected
0.503407,1
QBER_Value,Attack_detected
0.498204,0
QBER_Value,Attack_detected
0.509945,1
QBER_Value,Attack_detected
0.497632,0
QBER_Value,Attack_detected
0.512264,1
QBER_Value,Attack_detected
0.504036,0
QBER_Value,Attack_detected
0.499608,1
QBER_Value,Attack_detected
0.500387,0
QBER_Value,Attack_detected
0.501394,1
QBER_Value,Attack_detected
0.512205,0
QBER_Value,Attack_detected
0.506457,1
QBER_Value,Attack_detected
0.496761,0
QBER_Value,Attack_detected
0.487903,1
QBER_Value,Attack_detected
0.517843,0
QBER_Value,Attack_detected
0.492997,1
QBER_Value,Attack_detected
0.5002,0
QBER_Value,Attack_detected
0.504877,1
QBER_Value,Attack_detected
0.501947,0
QBER_Value,Attack_detected
0.488889,1
QBER_Value,Attack_detected
0.496994,0
QBER_Value,Attack_detected
0.491764,1
QBER_Value,Attack_detected
0.501423,0
QBER_Value,Attack_detected
0.489013,1
QBER_Value,Attack_detected
0.489252,0
QBER_Value,Attack_detected
0.488565,1
QBER_Value,Attack_detected
0.512862,0
QBER_Value,Attack_detected
0.492621,1
QBER_Value,Attack_detected
0.489625,0
QBER_Value,Attack_detected
0.493852,1
QBER_Value,Attack_detected
0.491653,0
QBER_Value,Attack_detected
0.494493,1
QBER_Value,Attack_detected
0.500201,0
QBER_Value,Attack_detected
0.509494,1
QBER_Value,Attack_detected
0.501854,0
QBER_Value,Attack_detected
0.50773,1
QBER_Value,Attack_detected
0.510379,0
QBER_Value,Attack_detected
0.499407,1
QBER_Value,Attack_detected
0.494737,0
QBER_Value,Attack_detected
0.486106,1
QBER_Value,Attack_detected
0.480423,0
QBER_Value,Attack_detected
0.480128,1
QBER_Value,Attack_detected
0.498998,0
QBER_Value,Attack_detected
0.504931,1
QBER_Value,Attack_detected
0.505054,0
QBER_Value,Attack_detected
0.509442,1
QBER_Value,Attack_detected
0.502451,0
QBER_Value,Attack_detected
0.517145,1
QBER_Value,Attack_detected
0.495798,0
QBER_Value,Attack_detected
0.485772,1
QBER_Value,Attack_detected
0.490982,0
QBER_Value,Attack_detected
0.487283,1
QBER_Value,Attack_detected
0.515312,0
QBER_Value,Attack_detected
0.499414,1
QBER_Value,Attack_detected
0.520404,0
QBER_Value,Attack_detected
0.489644,1
QBER_Value,Attack_detected
0.497191,0
QBER_Value,Attack_detected
0.503372,1
QBER_Value,Attack_detected
0.518341,0
QBER_Value,Attack_detected
0.494767,1
QBER_Value,Attack_detected
0.507036,0
QBER_Value,Attack_detected
0.510554,1
QBER_Value,Attack_detected
0.512892,0
QBER_Value,Attack_detected
0.51022,1
QBER_Value,Attack_detected
0.494382,0
QBER_Value,Attack_detected
0.473749,1
QBER_Value,Attack_detected
0.510353,0
QBER_Value,Attack_detected
0.514599,1
QBER_Value,Attack_detected
0.50793,0
QBER_Value,Attack_detected
0.495249,1
QBER_Value,Attack_detected
0.518107,0
QBER_Value,Attack_detected
0.505188,1
QBER_Value,Attack_detected
